"start","end","latitude","longitude","type","rfmos.0","rfmos.1","rfmos.2","rfmos.3","eezs.0","vessel.name","vessel.flag","vessel.ssvid","loitering.totalTimeHours","loitering.totalDistanceKilometers","loitering.medianSpeedKnots","eezs.1"
"2021-09-08T17:44:15.000Z","2021-09-14T07:56:05.000Z",3.18033333335,-0.45525,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","SIERRA QUEEN","BES","306136000","134.197","317.737","1.278",
"2021-09-10T16:56:13.000Z","2021-09-11T14:59:54.000Z",2.69789166665,1.5201666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","ORANGE STRAIT","BES","306124000","22.061","65.616","1.606",
"2021-09-13T12:51:38.000Z","2021-09-13T16:59:17.000Z",3.62267166665,-1.76659583335,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN COSTA RICA","BHS","309689000","4.128","9.324","1.22",
"2021-09-20T16:26:16.000Z","2021-09-20T17:38:02.000Z",4.8851766667,-0.5772716667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","MENG XIN YU YUN 369","CHN","412201873","1.196","0.364","0.164",
"2021-09-22T17:25:48.000Z","2021-09-24T05:57:01.000Z",3.6924033333,-2.9272575,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN FREEZER","BHS","311009600","36.52","113.9","1.684",
"2021-09-24T10:59:00.000Z","2021-09-24T12:59:32.000Z",4.14723416665,-2.74126833335,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN FREEZER","BHS","311009600","2.009","1.915","0.515",
"2021-10-07T19:58:39.000Z","2021-10-08T00:52:04.000Z",3.5224566667,-0.82133916665,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","BELBEK","CYP","212857000","4.89","14.102","1.557",
"2021-10-10T17:57:25.000Z","2021-10-13T19:59:14.000Z",3.70289666665,-0.664318333300002,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","ANGARA","PAN","356889000","74.03","226.828","1.654",
"2021-11-04T23:45:45.000Z","2021-11-05T07:39:34.000Z",5.32867,0.27962916665,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","NEVSKIY","DMA","325965000","7.897","12.592","0.861",
"2021-11-05T14:59:21.000Z","2021-11-06T00:59:01.000Z",2.8619433333,-2.8164683333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","LAGOON PHOENIX","BES","306140000","9.994","20.37","1.101",
"2021-11-10T10:43:02.000Z","2021-11-11T09:59:34.000Z",3.5919958333,0.33458083335,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN KARMOY","BHS","311009400","23.276","50.596","1.174",
"2021-11-19T11:59:40.795Z","2021-11-19T14:58:27.000Z",2.603525,-2.71001666665,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","FRIO CHIKUMA","PAN","353306000","2.98","6.592","1.195",
"2021-11-22T15:28:09.000Z","2021-11-22T16:50:59.000Z",4.8918766667,-0.5694275,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","MENG XIN YU YUN 369","CHN","412201873","1.381","3.853","1.507",
"2021-12-01T19:47:26.000Z","2021-12-02T09:59:17.000Z",3.8106666667,-1.76252666665,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","FRIO SHINANO","PAN","352349000","14.198","18.231","0.693",
"2021-12-15T09:59:22.000Z","2021-12-15T12:59:01.000Z",4.58942166665,-0.26050916665,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","FRIO SEVEN","MDA","214182714","2.994","9.612","1.733",
"2021-12-15T13:59:15.000Z","2021-12-15T15:52:04.000Z",4.62344166665,-0.16261916665,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","FRIO SEVEN","MDA","214182714","1.88","6.535","1.877",
"2021-12-26T11:04:09.000Z","2021-12-27T12:58:53.000Z",3.8606566667,-1.9381175,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","LAGOON PHOENIX","BES","306140000","25.912","33.45","0.697",
"2021-12-27T15:54:05.000Z","2021-12-28T16:53:53.000Z",3.7904025,-2.01179416665,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","LAGOON PHOENIX","BES","306140000","24.997","36.554","0.79",
"2021-12-28T18:56:56.000Z","2021-12-29T02:59:02.000Z",3.7104758333,-1.91113833335,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","LAGOON PHOENIX","BES","306140000","8.035","11.162","0.75",
"2021-12-29T16:38:01.000Z","2021-12-29T22:59:08.000Z",4.35050833335,-1.81725833335,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","STAR LEADER","SGP","566042000","6.352","13.439","1.142",
"2022-01-11T13:55:21.000Z","2022-01-11T14:55:53.000Z",4.89810333335,-0.5574,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","MENG XIN YU YUN 369","CHN","412201873","1.009","1.953","1.045",
"2022-01-17T17:58:11.000Z","2022-01-17T18:59:56.000Z",3.0032725,-1.67495333335,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","AURORA","FRO","231257000","1.029","2.176","1.141",
"2022-01-21T20:59:22.000Z","2022-01-22T09:59:12.000Z",1.82949,-0.65892666665,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","WATER PHOENIX","BES","306139000","12.997","21.827","0.907",
"2022-01-25T15:57:30.000Z","2022-01-31T22:59:11.000Z",2.5073325,-0.726030000000009,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","NO.2 POHAH","PAN","357058000","151.028","283.274","1.013",
"2022-02-24T07:01:51.000Z","2022-02-24T10:59:10.000Z",3.47488833335,0.73337333335,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN CHILE","BHS","311051000","3.955","9.753","1.331",
"2022-02-26T17:56:15.000Z","2022-02-26T18:59:26.760Z",4.41470166665,-0.14055083335,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN BODO","BHS","311009500","1.053","1.062","0.545",
"2022-02-27T05:22:28.000Z","2022-02-27T07:33:05.000Z",4.43478666665,-0.02462083335,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN BODO","BHS","311009500","2.177","4.69","1.163",
"2022-03-14T22:59:07.000Z","2022-03-15T04:18:51.000Z",4.96435416665,-0.56659416665,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","MENG XIN YU YUN 369","CHN","412201873","5.329","6.918","0.701",
"2022-03-15T12:45:00.000Z","2022-03-15T15:51:42.000Z",4.2941608333,-1.13566166665,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","MENG XIN YU YUN 369","CHN","412201873","3.112","4.528","0.786",
"2022-03-22T21:59:05.000Z","2022-03-22T23:58:49.000Z",5.2819208333,0.2840425,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","NESTOS REEFER","PAN","370115000","1.996","5.684","1.538",
"2022-04-21T16:59:20.000Z","2022-04-22T14:55:49.000Z",2.75031,1.22039916665,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN GUATEMALA","BHS","308868000","21.941","13.99","0.344",
"2022-04-23T11:57:04.000Z","2022-04-23T13:57:12.250Z",4.9303591667,0.97286083335,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","ALMA","CYP","212856000","2.002","6.675","1.8",
"2022-04-30T13:57:09.000Z","2022-04-30T14:57:26.000Z",4.0745733333,-1.03977333335,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","VOLTA GLORY","GHA","627047000","1.005","2.022","1.087",
"2022-04-30T15:42:08.000Z","2022-04-30T23:18:18.000Z",4.04670083335,-1.0635408333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","VOLTA GLORY","GHA","627047000","7.603","6.421","0.456",
"2022-05-16T05:42:25.000Z","2022-05-16T08:59:35.000Z",1.81034416666667,-0.586475,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN CHILE","BHS","311051000","3.286","7.354","1.208",
"2022-05-18T19:59:23.000Z","2022-05-18T21:59:22.000Z",4.27442833333333,-1.2131375,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","CARIBBEAN STAR","LBR","636013068",2,"4.015","1.084",
"2022-05-25T04:06:14.000Z","2022-05-25T17:58:10.000Z",4.12534166666667,-0.667601666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN ATLANTIC","PLW","511100478","13.866","31.971","1.245",
"2022-06-08T13:59:14.000Z","2022-06-08T17:59:19.000Z",4.04831833333333,-0.857983333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","COTE D IVOIRIAN STAR","LBR","636014241","4.001","7.284","0.983",
"2022-06-12T03:59:14.000Z","2022-06-14T14:58:08.000Z",2.23550333333333,0.191568333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN KARMOY","BHS","311009400","58.982","60.274","0.552",
"2022-06-13T14:59:06.000Z","2022-06-13T19:55:07.000Z",3.85865916666667,0.4668525,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","LIBRA","LTU","277327000","4.934","11.933","1.306",
"2022-06-14T17:58:46.000Z","2022-06-15T09:59:29.000Z",2.25414916666667,0.0894116666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN KARMOY","BHS","311009400","16.012","45.26","1.526",
"2022-06-21T10:58:01.000Z","2022-06-21T12:59:48.000Z",2.99774166666667,-1.901075,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","FRIO CHIKUMA","PAN","353306000","2.03","5.942","1.581",
"2022-06-25T17:53:01.480Z","2022-06-26T01:49:07.000Z",1.48036583333333,-1.438625,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","NOR CAPE","PAN","354915000","7.935","19.772","1.345",
"2022-06-26T19:55:47.000Z","2022-06-27T10:58:47.000Z",2.51401083333333,-0.394550833333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","WHITNEY BAY","LBR","636013153","15.05","24.118","0.865",
"2022-06-27T16:48:33.000Z","2022-06-28T10:58:35.000Z",2.62910166666667,-1.91851333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","WHITNEY BAY","LBR","636013153","18.167","31.408","0.933",
"2022-08-11T10:59:16.000Z","2022-08-11T18:42:19.000Z",5.30127583333333,0.137205,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","VOLTA GLORY","GHA","627047000","7.718","15.276","1.069",
"2022-08-23T19:58:13.000Z","2022-08-24T01:59:14.000Z",5.2176475,0.348064166666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","COTE D IVOIRIAN STAR","LBR","636014241","6.017","12.375","1.111",
"2022-08-31T14:59:00.000Z","2022-08-31T19:59:32.000Z",5.31550833333333,0.272125,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","STAR CARE","SGP","566341000","5.009","9.185","0.99",
"2022-09-14T13:59:00.000Z","2022-09-14T17:57:35.000Z",2.60515,-2.496,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","FRIO SHINANO","PAN","352349000","3.976","10.119","1.374",
"2022-09-17T12:00:07.000Z","2022-09-17T23:45:32.000Z",1.92016,-0.416168333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","COOL EXPRESO","NLD","244790145","11.757","39.837","1.83",
"2022-09-18T02:51:25.000Z","2022-09-18T06:27:30.000Z",2.06623583333333,-0.104608333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","COOL EXPRESO","NLD","244790145","3.601","12.709","1.905",
"2022-10-12T10:59:19.000Z","2022-10-12T12:59:00.000Z",3.63664166666667,-0.366391666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","DON REFFER","PAN","356728000","1.995","5.468","1.48",
"2022-10-12T13:59:49.000Z","2022-10-12T16:57:31.000Z",3.71385833333333,-0.31975,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","DON REFFER","PAN","356728000","2.962","8.296","1.512",
"2022-10-12T23:45:59.000Z","2022-10-13T04:38:39.000Z",3.66080833333333,-1.62106666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","DON REFFER","PAN","356728000","4.878","12.749","1.411",
"2022-10-13T08:51:10.000Z","2022-10-13T13:59:14.000Z",3.79108333333333,-1.74894166666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","DON REFFER","PAN","356728000","5.134","14.214","1.495",
"2022-10-25T17:56:29.000Z","2022-10-25T21:59:00.000Z",10.020735,-0.0442358333333317,"loitering",,,,,"8400","SHUN TIAN FA NO.168","TAI","416602000","4.042","13.763","1.839",
"2022-11-17T12:57:15.000Z","2022-11-17T19:57:56.000Z",4.08497416666667,-3.2749175,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","FRIO FORWIN","CYP","210631000","7.011","10.668","0.822",
"2022-11-24T08:59:05.000Z","2022-11-24T15:59:26.000Z",3.99903916666667,1.67120083333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","FRIO OLYMPIC","PAN","372107000","7.006","11.587","0.893",
"2023-01-30T21:59:07.000Z","2023-01-31T00:59:03.000Z",3.48108916666667,-3.19210666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN COOLER","BHS","311011400","2.999","10.826","1.949",
"2023-01-31T02:55:58.000Z","2023-01-31T15:59:05.000Z",3.52997333333333,-2.89517,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN COOLER","BHS","311011400","13.052","41.477","1.716",
"2023-02-04T06:58:35.000Z","2023-02-04T10:44:26.000Z",4.8797465,-0.563334,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","MENG XIN YU YUN 369","CHN","412201873","3.764","2.563","0.368",
"2023-02-06T08:11:21.000Z","2023-02-10T21:59:19.000Z",4.57863916666667,0.23978249999999,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","MABAH","PAN","354493000","109.799","249.434","1.227",
"2023-02-14T11:59:37.000Z","2023-02-14T23:58:25.000Z",4.1749375,-2.00735916666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","SALY REEFER","CMR","613292000","11.98","39.275","1.77",
"2023-02-14T14:58:39.000Z","2023-02-14T19:58:44.000Z",4.13080833333333,-2.79245833333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","CS QUALITY","SGP","566059000","5.001","15.419","1.665",
"2023-04-30T18:57:05.000Z","2023-05-08T04:59:11.000Z",4.79533833333333,-0.978165833333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","NOVAYA ZEMLYA","DMA","325955000","178.035","11.739","0.036",
"2023-05-16T07:50:03.000Z","2023-05-16T14:56:03.000Z",3.42223166666667,-1.04563583333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","FRIO OCEANIC","PAN","354871000","7.1","8.879","0.675",
"2023-05-25T19:57:18.000Z","2023-05-25T23:58:56.000Z",3.530135,-1.69225166666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","SUNNY LISA","CMR","613003558","4.027","9.161","1.228",
"2023-05-30T14:59:49.000Z","2023-05-30T17:59:52.000Z",4.266225,-2.88803333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","STAR CARE","SGP","566341000","3.001","9.076","1.633",
"2023-05-31T05:58:36.000Z","2023-05-31T10:58:09.000Z",3.78659166666667,0.184858333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","STAR CARE","SGP","566341000","4.993","11.521","1.246",
"2023-06-13T20:59:05.000Z","2023-06-13T22:59:12.000Z",4.29359583333333,-2.94228583333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","CARIBBEAN STAR","LBR","636013068","2.002","5.71","1.54",
"2023-06-26T07:58:15.000Z","2023-06-27T08:59:43.000Z",4.77487583333333,-0.233343333333323,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","SEA REEFER","PAN","353509000","25.024","68.68","1.482",
"2023-07-05T06:59:17.000Z","2023-07-05T08:58:42.000Z",3.590875,0.620466666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","STAR CARE","SGP","566341000","1.99","5.457","1.48",
"2023-07-18T16:58:48.000Z","2023-07-19T01:54:09.000Z",4.07047333333333,-2.69032666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","CARIBBEAN STAR","LBR","636013068","8.923","27.683","1.675",
"2023-07-19T14:43:42.000Z","2023-07-19T21:52:49.000Z",4.10308166666667,-0.662753333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","NOVAYA ZEMLYA","DMA","325955000","7.152","14.02","1.059",
"2023-08-14T15:58:05.000Z","2023-08-14T19:55:47.000Z",4.9172,1.35039166666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","STAR CARE","SGP","566341000","3.962","11.023","1.502",
"2023-09-03T06:57:14.000Z","2023-09-03T12:59:12.000Z",4.83608,0.0569966666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN EGERSUND","BHS","311040500","6.033","16.598","1.486",
"2023-09-11T18:53:46.000Z","2023-09-11T22:59:05.000Z",2.4316275,-1.562385,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","RANGIROA","BLZ","312599000","4.089","6.505","0.859",
"2023-09-12T06:54:06.000Z","2023-09-12T08:51:08.000Z",4.70325166666667,-1.43933833333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","VOLTA GLORY","GHA","627047000","1.951","6.829","1.89",
"2023-09-12T13:45:32.000Z","2023-09-12T18:39:44.000Z",4.7687,-1.19849,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","VOLTA GLORY","GHA","627047000","4.903","9.773","1.076",
"2023-09-18T17:57:43.000Z","2023-09-18T19:58:52.000Z",4.72175,1.50850833333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","STAR CARE","SGP","566341000","2.019","2.323","0.621",
"2023-09-22T19:57:52.000Z","2023-09-22T20:59:30.000Z",3.64309666666667,-2.79888916666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","NOVAYA ZEMLYA","DMA","325955000","1.027","3.636","1.911",
"2023-10-01T06:35:37.000Z","2023-10-01T18:59:31.000Z",3.39658333333333,0.448333333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","CS QUALITY","SGP","566059000","12.398","33.592","1.463",
"2023-10-05T15:58:14.000Z","2023-10-05T18:57:10.000Z",3.98965,1.67895,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","CS QUALITY","SGP","566059000","2.982","3.163","0.573",
"2023-10-18T10:57:36.000Z","2023-10-18T19:55:14.000Z",3.11168583333333,0.222180833333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","AURORA","FRO","231257000","8.961","19.901","1.199",
"2023-10-18T20:32:33.000Z","2023-10-19T10:59:07.000Z",2.97838166666667,0.343784166666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","AURORA","FRO","231257000","14.443","44.214","1.653",
"2023-10-19T10:59:09.000Z","2023-10-19T11:59:49.000Z",3.52086666666667,0.729925,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","WINDRAY REEFER","PAN","351336000","1.011","1.933","1.033",
"2023-10-19T13:57:36.000Z","2023-10-20T08:16:11.000Z",2.41176416666667,0.84569,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","AURORA","FRO","231257000","18.31","30.95","0.913",
"2023-11-03T11:59:09.000Z","2023-11-03T17:59:05.000Z",4.09869333333333,-3.21949083333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN FREEZER","BHS","311009600","5.999","10.483","0.944",
"2023-11-05T16:57:46.000Z","2023-11-05T21:59:24.000Z",2.8935825,1.0996175,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","FRIO FORWIN","CYP","210631000","5.027","4.585","0.492",
"2023-11-16T08:58:04.000Z","2023-11-16T09:59:13.000Z",4.09891,-1.0802625,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","COTE D IVOIRIAN STAR","LBR","636014241","1.019","1.343","0.712",
"2023-12-01T22:59:00.000Z","2023-12-02T13:59:52.000Z",3.65833166666667,0.253055833333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","FRIO AEGEAN","PAN","353773000","15.014","24.242","0.872",
"2023-12-13T10:58:04.000Z","2023-12-13T12:54:00.000Z",3.84754916666667,-0.798393333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREEN COOLER","BHS","311011400","1.932","7.106","1.986",
"2023-12-20T11:50:22.000Z","2023-12-21T04:59:01.000Z",2.40533916666667,-1.6880575,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","WATER PHOENIX","PAN","352002311","17.144","26.481","0.834",
"2023-12-21T05:58:11.000Z","2023-12-23T10:59:14.000Z",2.69563583333333,-1.6290625,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","WATER PHOENIX","PAN","352002311","53.018","51.872","0.528",
"2023-12-26T07:44:47.000Z","2023-12-26T15:56:51.000Z",1.77094166666667,-3.32115,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","ORANGE SPIRIT","BHS","311000712","8.201","15.56","1.024",
"2023-12-26T16:57:10.000Z","2023-12-27T08:58:59.000Z",1.93998333333333,-3.48784166666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","ORANGE SPIRIT","BHS","311000712","16.03","33.614","1.132",
"2023-12-27T20:51:00.000Z","2023-12-29T10:58:16.000Z",1.613575,-3.125125,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","ORANGE SPIRIT","BHS","311000712","38.121","72.545","1.028",
"2024-01-20T01:58:39.000Z","2024-01-20T09:58:08.000Z",5.27485,0.0317333333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","CS QUALITY","SGP","566059000","7.991","19.192","1.297",
"2024-02-03T09:41:14.000Z","2024-02-03T16:59:27.000Z",5.20324333333333,0.0353525,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","VOLTA GLORY","GHA","627047000","7.304","8.298","0.614",
"2024-02-21T16:53:53.000Z","2024-02-21T20:59:03.000Z",3.62562666666667,0.643916666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","COLOMBIAN STAR","LBR","636014240","4.086","12.853","1.698",
"2024-03-11T16:52:23.000Z","2024-03-11T20:58:58.000Z",4.810825,1.57606666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","STAR CARE","SGP","566341000","4.11","13.777","1.81","8392"
"2024-03-19T08:59:50.000Z","2024-03-19T14:58:01.000Z",4.09599166666667,-2.47356666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","ORANGE SEA","BHS","311000713","5.97","18.167","1.643",
"2024-04-21T21:59:25.000Z","2024-04-22T14:58:00.000Z",5.40039,0.540666666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","SIERRA LARA","BHS","311000682","16.976","27.845","0.886",
"2024-05-10T07:59:01.000Z","2024-05-10T14:57:40.000Z",3.83983333333333,-2.95934583333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREENSEA BERMEO","BHS","311001277","6.978","17.704","1.37",
"2024-05-10T15:58:01.000Z","2024-05-11T02:59:00.000Z",4.04231083333333,-2.8425925,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","GREENSEA BERMEO","BHS","311001277","11.016","30.406","1.49",
"2024-05-15T04:48:44.000Z","2024-05-15T07:16:24.000Z",2.09504,0.148045,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","NEW SKY","DMA","325965000","2.461","7.004","1.537",
"2024-05-15T04:49:41.000Z","2024-05-15T06:55:37.000Z",2.10065416666667,0.151768333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","NEW SKY","DMA","325965000","2.099","6.699","1.723",
"2024-06-01T13:59:18.000Z","2024-06-01T14:59:31.000Z",5.72862333333333,1.3217675,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","1.004","3.252","1.749","8392"
"2024-06-02T11:58:05.000Z","2024-06-02T15:59:31.000Z",5.16540416666667,1.12221333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","4.024","7.715","1.035",
"2024-06-02T16:57:05.000Z","2024-06-03T01:58:54.000Z",5.23450083333333,1.24996916666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","9.03","24.151","1.444",
"2024-06-03T04:44:22.000Z","2024-06-03T14:57:48.000Z",5.16086666666667,1.15436,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","10.224","18.607","0.983",
"2024-06-03T15:59:02.000Z","2024-06-03T21:59:13.000Z",5.2739075,1.25110833333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","6.003","15.82","1.423",
"2024-06-05T04:53:17.000Z","2024-06-05T10:59:12.000Z",5.02186666666667,1.049155,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","6.099","20.587","1.823",
"2024-06-06T00:57:14.000Z","2024-06-06T06:49:03.000Z",4.88148666666667,0.879973333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","5.864","20.156","1.856",
"2024-06-06T07:49:43.000Z","2024-06-06T11:54:41.000Z",5.03005083333333,0.993068333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","4.083","14.246","1.884",
"2024-06-07T00:54:34.000Z","2024-06-07T15:58:54.000Z",4.87716583333333,0.8011175,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","15.072","38.017","1.362",
"2024-06-07T16:45:36.000Z","2024-06-07T18:57:50.000Z",5.07463833333333,0.889206666666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","2.204","7.084","1.736",
"2024-06-08T00:56:43.000Z","2024-06-08T19:55:29.000Z",4.9616925,0.869713333333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","18.979","58.509","1.665",
"2024-06-09T04:59:12.000Z","2024-06-09T08:59:51.000Z",4.83688,0.951315833333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","4.011","13.702","1.845",
"2024-06-10T03:59:28.000Z","2024-06-10T15:56:15.000Z",4.95471666666667,1.02886166666667,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","11.946","30.29","1.369",
"2024-06-10T16:57:32.000Z","2024-06-10T19:58:24.000Z",5.11017083333333,1.1430625,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","3.014","7.513","1.346",
"2024-06-11T00:54:05.000Z","2024-06-11T02:59:41.000Z",4.85563416666667,0.8431025,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","2.093","7.641","1.971",
"2024-06-11T10:53:05.000Z","2024-06-11T11:56:03.000Z",5.16039666666667,0.9643575,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","1.049","3.864","1.988",
"2024-06-11T16:57:03.000Z","2024-06-11T18:59:25.000Z",5.37154416666667,1.06651583333333,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","2.039","7.341","1.944",
"2024-06-12T01:56:55.000Z","2024-06-12T14:54:54.000Z",4.88731333333333,0.9143375,"loitering","ICCAT","ACAP","NAMMCO","IWC","8400","PAMYAT KIROVA","RUS","273210110","12.966","37.136","1.546",
