start,end,latitude,longitude,type,rfmos.0,rfmos.1,rfmos.2,rfmos.3,eezs.0,vessel.name,vessel.flag,vessel.ssvid,loitering.totalTimeHours,loitering.totalDistanceKilometers,loitering.medianSpeedKnots,eezs.1
2019-03-28T18:57:31.000Z,2019-03-29T18:50:30.000Z,3.4881,1.1306,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO ANTWERP,PAN,352784000,23.883,44.495,1.006,
2019-03-30T05:59:30.000Z,2019-03-30T14:55:38.000Z,3.617278333,-2.492925833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,8.936,17.627,1.065,
2019-03-30T19:42:38.000Z,2019-03-31T06:24:17.000Z,4.988279167,-0.056895,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY TUNA,PAN,374762000,10.694,15.996,0.808,
2019-04-02T01:52:46.000Z,2019-04-02T06:39:16.000Z,2.209585,-3.582399167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,BAY PHOENIX,PAN,356234000,4.775,5.691,0.644,
2019-04-09T19:19:05.000Z,2019-04-10T02:06:49.000Z,4.209041667,-1.475341667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,6.796,15.605,1.24,
2019-04-10T03:08:20.000Z,2019-04-10T07:47:34.000Z,4.3036,-1.301858333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,4.654,11.44,1.327,
2019-04-10T08:57:56.000Z,2019-04-10T11:54:54.000Z,4.440996667,-1.154483333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,2.949,9.229,1.689,
2019-04-11T17:57:33.000Z,2019-04-12T01:47:41.000Z,4.929791667,-0.276508333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,7.836,17.255,1.189,
2019-04-12T04:52:06.000Z,2019-04-12T12:38:22.000Z,4.02728,-1.457173333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,PEARL COAST,DMA,325967000,7.771,22.445,1.56,
2019-04-13T16:42:25.000Z,2019-04-14T00:24:16.000Z,3.9576175,-1.136694167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,7.698,15.391,1.08,
2019-04-14T13:55:23.000Z,2019-04-16T15:47:30.000Z,1.999608333,-2.470885833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FORLINE I,DMA,325103700,49.869,59.636,0.646,
2019-04-15T16:32:05.000Z,2019-04-18T16:54:56.000Z,2.077998333,-1.1460225,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,BAY PHOENIX,PAN,356234000,72.381,147.783,1.102,
2019-04-16T15:46:43.000Z,2019-04-16T19:53:07.000Z,4.030571667,-1.313301667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,PRINCE OF SEAS,LBR,636018457,4.107,8.751,1.151,
2019-04-17T05:43:52.000Z,2019-04-17T12:30:03.000Z,3.730213333,-2.916395833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SAN ELPIDIO,PAN,374505000,6.77,20.383,1.626,
2019-04-17T05:45:17.000Z,2019-04-17T18:11:18.000Z,4.485390833,0.893836667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,#NAME?,RUS,273383370,12.434,28.039,1.218,
2019-04-18T22:58:13.000Z,2019-04-19T01:54:25.000Z,1.909681667,-1.544896667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,BAY PHOENIX,PAN,356234000,2.937,9.609,1.767,
2019-04-19T03:48:35.000Z,2019-04-19T09:58:02.000Z,2.019773333,-1.681485833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,BAY PHOENIX,PAN,356234000,6.158,18.712,1.641,
2019-04-19T11:57:54.000Z,2019-04-20T16:49:15.000Z,2.439111667,-1.7326625,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,BAY PHOENIX,PAN,356234000,28.856,72.32,1.353,
2019-04-20T21:58:14.000Z,2019-04-24T09:57:02.000Z,2.568426667,-1.754586667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,BAY PHOENIX,PAN,356234000,83.98,158.445,1.019,
2019-04-21T06:57:42.000Z,2019-04-22T17:44:02.000Z,3.44975,1.007916667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,WATER PHOENIX,LBR,636018501,34.772,43.735,0.679,
2019-04-25T02:38:19.000Z,2019-04-25T08:43:50.000Z,4.0265025,-0.505496667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,6.092,13.138,1.164,
2019-04-25T09:23:59.000Z,2019-04-25T12:51:09.000Z,4.009905,-0.536545833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,3.453,6.439,1.007,
2019-04-26T01:44:35.000Z,2019-04-26T05:56:12.000Z,3.818546667,-2.953395,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,ORANGE SPIRIT,BHS,311000712,4.194,4.356,0.561,
2019-04-26T08:55:22.000Z,2019-04-26T10:59:35.000Z,3.713266667,-2.933506667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,ORANGE SPIRIT,BHS,311000712,2.07,6.438,1.679,
2019-05-04T03:51:10.000Z,2019-05-08T21:59:02.000Z,2.8176575,2.05947,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOVA ZEELANDIA,RUS,273432340,114.131,208.166,0.985,
2019-05-08T09:56:13.000Z,2019-05-08T15:30:14.000Z,3.759993333,-2.8251475,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FOX BAY,DMA,325965000,5.567,13.282,1.288,
2019-05-08T19:46:41.000Z,2019-05-08T21:57:21.000Z,4.465020833,0.411436667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,2.178,6.364,1.578,
2019-05-08T22:53:59.000Z,2019-05-09T17:37:21.000Z,4.6217075,0.5791975,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,18.723,45.229,1.304,
2019-05-09T04:59:45.000Z,2019-05-12T22:59:20.000Z,2.8942275,2.0407225,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOVA ZEELANDIA,RUS,273432340,89.993,110.874,0.665,
2019-05-09T06:55:38.000Z,2019-05-09T17:42:21.000Z,4.428091667,-0.70435,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,10.779,33.617,1.684,
2019-05-09T18:27:30.000Z,2019-05-09T22:45:01.000Z,4.636091667,-0.607708333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,4.292,11.65,1.466,
2019-05-09T20:59:57.000Z,2019-05-11T14:24:10.000Z,4.50616,0.422340833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,41.404,32.265,0.421,
2019-05-10T11:05:35.000Z,2019-05-10T14:39:53.000Z,2.8433225,-1.410555833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,#NAME?,RUS,273383370,3.572,10.316,1.56,
2019-05-11T16:21:08.000Z,2019-05-12T14:59:37.000Z,4.421968333,0.557933333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,22.641,28.968,0.691,
2019-05-12T16:42:16.000Z,2019-05-13T23:56:11.000Z,4.284636667,0.815171667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,31.232,49.332,0.853,
2019-05-13T06:30:48.000Z,2019-05-15T15:23:11.000Z,2.706535,1.727395,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN CONCORDIA,LBR,636016998,56.873,59.16,0.562,
2019-05-13T17:52:59.000Z,2019-05-16T03:49:10.000Z,3.09325,1.97975,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA QUEEN,LBR,636017004,57.936,44.44,0.414,
2019-05-14T00:59:50.000Z,2019-05-15T17:44:50.000Z,4.4827175,1.026740833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,40.75,61.467,0.814,
2019-05-15T18:58:32.000Z,2019-05-16T06:36:31.000Z,2.542661667,1.769459167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN CONCORDIA,LBR,636016998,11.633,10.649,0.494,
2019-05-15T21:57:37.000Z,2019-05-16T17:53:50.000Z,4.2120425,1.1790075,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,19.937,45.962,1.245,
2019-05-16T04:28:21.000Z,2019-05-16T05:32:19.000Z,3.220416667,1.932333333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA QUEEN,LBR,636017004,1.066,0.501,0.254,
2019-05-16T06:00:01.000Z,2019-05-18T03:40:38.000Z,3.1015,1.94175,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA QUEEN,LBR,636017004,45.677,37.785,0.447,
2019-05-16T07:31:14.000Z,2019-05-16T10:11:10.000Z,2.57272,1.832866667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN CONCORDIA,LBR,636016998,2.666,3.141,0.636,
2019-05-16T17:58:50.000Z,2019-05-17T00:56:21.000Z,4.7096975,-0.526224167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SALY REEFER,MDA,214182723,6.959,14.971,1.162,
2019-05-16T20:50:31.000Z,2019-05-18T01:34:26.000Z,4.16495,1.138885,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,28.732,33.822,0.636,
2019-05-17T08:04:05.000Z,2019-05-18T14:53:52.000Z,2.9016425,1.903564167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOVA ZEELANDIA,RUS,273432340,30.83,29.31,0.513,
2019-05-17T14:34:38.000Z,2019-05-18T12:16:11.000Z,3.804543333,-0.531893333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FORLINE I,DMA,325103700,21.693,11.507,0.286,
2019-05-18T02:58:11.000Z,2019-05-19T17:38:55.000Z,4.126580833,1.4006725,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,38.679,31.612,0.441,
2019-05-18T04:39:40.000Z,2019-05-18T05:59:29.000Z,2.973415833,1.936333333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,,LBR,636017004,1.33,1.299,0.527,
2019-05-18T06:11:58.000Z,2019-05-18T23:38:12.000Z,2.948066667,1.86308,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA QUEEN,LBR,636017004,17.437,16.605,0.514,
2019-05-18T13:49:28.000Z,2019-05-21T07:57:34.000Z,4.125983333,-0.207163333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FORLINE I,DMA,325103700,66.135,104.064,0.85,
2019-05-19T01:52:53.000Z,2019-05-19T07:48:39.000Z,4.687538333,-0.32302,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,ORANGE SPIRIT,BHS,311000712,5.929,8.544,0.778,
2019-05-19T20:59:50.000Z,2019-05-20T17:54:07.000Z,4.264069167,1.161538333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,20.905,49.225,1.271,
2019-05-20T11:58:24.000Z,2019-05-20T15:52:53.000Z,3.735933333,-2.896608333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN OCEAN,BHS,308228000,3.908,6.312,0.872,
2019-05-20T18:59:11.000Z,2019-05-20T20:59:01.000Z,3.458575,-3.070499167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN OCEAN,BHS,308228000,1.997,6.569,1.776,
2019-05-20T20:47:16.000Z,2019-05-21T17:47:00.000Z,4.077293333,1.273550833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,20.996,49.844,1.282,
2019-05-21T13:54:58.000Z,2019-05-21T20:54:46.000Z,5.20976,0.505463333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FORLINE I,DMA,325103700,6.997,9.81,0.757,
2019-05-21T20:53:00.000Z,2019-05-24T17:52:40.000Z,4.144941667,1.184776667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,68.994,48.128,0.377,
2019-05-22T16:17:35.000Z,2019-05-22T19:59:15.000Z,3.940955833,-1.308801667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,PEARL COAST,DMA,325967000,3.694,11.901,1.739,
2019-05-23T06:57:57.000Z,2019-05-23T08:54:06.000Z,4.0233925,-0.663604167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO SEVEN,MDA,214182714,1.936,3.034,0.846,
2019-05-24T19:50:50.000Z,2019-05-25T17:59:51.000Z,4.133664167,1.154955,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,22.15,37.714,0.919,
2019-05-25T19:50:52.000Z,2019-05-27T17:59:08.000Z,4.114751667,1.184078333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,46.138,51.969,0.608,
2019-05-27T07:56:43.000Z,2019-05-27T16:26:43.000Z,3.52366,-1.805930833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,8.5,24.068,1.529,
2019-05-27T20:52:37.000Z,2019-05-29T17:53:00.000Z,4.0783,1.221394167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,45.006,56.016,0.672,
2019-05-28T12:49:07.000Z,2019-05-28T23:41:24.000Z,3.9798325,-2.520886667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CARIBBEAN-STAR,LBR,636013068,10.871,34.109,1.694,
2019-05-29T05:31:13.000Z,2019-05-30T07:52:28.000Z,3.73884,1.298138333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN MALOY,BHS,311042400,26.354,34.784,0.713,
2019-05-29T20:54:05.000Z,2019-05-30T17:58:05.000Z,4.012426667,1.227786667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,21.067,41.758,1.07,
2019-05-30T08:59:29.000Z,2019-05-30T17:58:31.000Z,3.822,1.51984,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN MALOY,BHS,311042400,8.984,16.523,0.993,
2019-05-30T09:40:59.000Z,2019-05-30T11:39:25.000Z,4.176251667,-1.712699167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,PEARL COAST,DMA,325967000,1.974,6.004,1.642,
2019-05-30T17:59:44.000Z,2019-05-30T19:20:38.000Z,4.18232,-2.133068333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,PEARL COAST,DMA,325967000,1.348,4.402,1.763,
2019-05-30T20:50:30.000Z,2019-05-31T06:24:00.000Z,4.048305,1.134833333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,9.558,31.204,1.763,
2019-05-31T07:25:52.000Z,2019-05-31T08:58:28.000Z,4.178903333,1.303848333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,1.543,3.391,1.186,
2019-05-31T20:59:58.000Z,2019-06-01T17:55:42.000Z,4.222365,1.15517,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,20.929,59.834,1.544,
2019-06-01T17:08:42.000Z,2019-06-01T20:06:57.000Z,4.092808333,1.403225833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,,BHS,311000682,2.971,7.168,1.303,
2019-06-01T21:59:21.000Z,2019-06-02T17:53:12.000Z,4.111270833,1.206759167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,19.898,30.193,0.819,
2019-06-02T20:49:31.000Z,2019-06-03T17:52:41.000Z,3.9861375,1.16315,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,21.053,41.04,1.053,
2019-06-03T20:57:00.000Z,2019-06-04T17:21:40.000Z,4.122876667,1.130473333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,20.411,46.63,1.234,
2019-06-04T09:54:47.000Z,2019-06-04T14:52:16.000Z,3.785358333,0.2199775,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,COSTA RICAN STAR,LBR,636013073,4.958,16.255,1.77,
2019-06-04T20:57:22.000Z,2019-06-05T17:09:32.000Z,4.123293333,1.17892,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,20.203,50.839,1.359,
2019-06-05T20:59:03.000Z,2019-06-06T17:58:08.000Z,4.175706667,1.264543333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,20.985,57.597,1.482,
2019-06-06T18:58:33.000Z,2019-06-07T00:57:14.000Z,4.03638,1.027295,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA LARA,BHS,311000682,5.978,15.349,1.386,
2019-06-06T20:51:46.000Z,2019-06-07T00:56:29.000Z,4.06308,1.158293333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,4.079,10.663,1.412,
2019-06-06T21:59:08.000Z,2019-06-07T02:40:05.000Z,4.937901667,-0.573605833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,4.683,6.326,0.73,
2019-06-07T01:59:39.000Z,2019-06-08T06:22:19.000Z,4.135349167,1.388091667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA LARA,BHS,311000682,28.378,65.019,1.237,
2019-06-07T03:37:15.000Z,2019-06-07T17:55:18.000Z,4.10327,1.3970475,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,14.301,34.769,1.313,
2019-06-07T06:50:56.000Z,2019-06-07T10:52:34.000Z,4.881554167,-0.58113,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,4.027,4.348,0.583,
2019-06-07T20:57:08.000Z,2019-06-08T17:44:01.000Z,4.053193333,1.3227225,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,20.781,56.323,1.463,
2019-06-08T14:54:19.000Z,2019-06-10T07:32:08.000Z,4.0324175,0.960315,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA LARA,BHS,311000682,40.63,117.269,1.558,
2019-06-08T20:59:58.000Z,2019-06-09T18:53:20.000Z,4.17521,1.312804167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,21.889,60.876,1.502,
2019-06-09T21:59:45.000Z,2019-06-10T17:59:31.000Z,4.201123333,1.297803333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,19.996,54.062,1.46,
2019-06-10T15:32:59.000Z,2019-06-12T07:49:48.000Z,3.8213575,0.918080833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA LARA,BHS,311000682,40.28,89.775,1.203,
2019-06-10T20:59:50.000Z,2019-06-11T09:58:16.000Z,4.137995,1.2176575,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,12.974,31.313,1.303,
2019-06-11T12:50:19.000Z,2019-06-12T17:54:51.000Z,4.083974167,1.214125,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,29.076,70.504,1.309,
2019-06-12T13:56:16.000Z,2019-06-13T13:09:45.000Z,3.525493333,0.67343,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA LARA,BHS,311000682,23.225,34.515,0.802,
2019-06-12T17:48:06.000Z,2019-06-13T01:18:02.000Z,4.104993333,-1.139003333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NESTOS REEFER,PAN,370115000,7.499,19.584,1.41,
2019-06-12T20:56:09.000Z,2019-06-13T17:32:19.000Z,4.101103333,1.327540833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,20.603,49.459,1.296,
2019-06-13T19:55:06.000Z,2019-06-16T20:57:45.000Z,4.53641,-1.644093333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NESTOS REEFER,PAN,370115000,73.044,5.243,0.039,
2019-06-13T21:59:50.000Z,2019-06-14T06:34:51.000Z,4.063623333,1.201899167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,8.584,21.985,1.383,
2019-06-14T07:49:08.000Z,2019-06-14T10:59:02.000Z,4.145714167,1.350008333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,3.165,9.58,1.634,
2019-06-14T11:56:11.000Z,2019-06-14T17:59:13.000Z,4.2135125,1.4620325,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,6.051,15.891,1.418,
2019-06-14T20:55:23.000Z,2019-06-15T11:53:49.000Z,4.214586667,1.20212,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,14.974,45.883,1.655,
2019-06-15T12:45:12.000Z,2019-06-15T17:56:49.000Z,4.4871025,1.346609167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,5.194,18.422,1.915,
2019-06-15T22:50:02.000Z,2019-06-16T15:54:42.000Z,4.313334167,1.358105,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,17.078,59.247,1.873,
2019-06-16T16:31:21.000Z,2019-06-16T17:55:59.000Z,4.5151575,1.589729167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,1.411,4.599,1.76,
2019-06-16T21:56:58.000Z,2019-06-27T11:52:00.000Z,4.475906667,-1.568186667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NESTOS REEFER,PAN,370115000,253.917,8.986,0.019,
2019-06-18T22:57:34.000Z,2019-06-19T01:08:35.000Z,3.754435,-2.905664167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FOX BAY,DMA,325965000,2.184,6.816,1.685,
2019-06-20T19:55:35.000Z,2019-06-20T21:54:39.000Z,3.3933375,-2.779424167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,DELTA REEFER,DMA,325981000,1.984,7.254,1.974,
2019-06-24T13:51:24.000Z,2019-06-24T14:58:34.000Z,4.417685833,-1.091525833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOVA ZEELANDIA,RUS,273432340,1.119,4.125,1.99,
2019-06-24T15:54:27.000Z,2019-06-24T18:56:23.000Z,4.443783333,-1.005171667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOVA ZEELANDIA,RUS,273432340,3.032,8.771,1.562,
2019-06-25T01:46:25.000Z,2019-06-25T02:58:45.000Z,4.518541667,-1.158736667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOVA ZEELANDIA,RUS,273432340,1.206,4.112,1.842,
2019-06-25T06:59:19.000Z,2019-06-25T08:58:26.000Z,4.522466667,-1.19348,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOVA ZEELANDIA,RUS,273432340,1.985,2.367,0.644,
2019-07-03T14:59:02.000Z,2019-07-03T17:45:46.000Z,4.457345833,-0.9591825,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN FREEZER,BHS,311009600,2.779,8.222,1.598,
2019-07-12T06:59:27.000Z,2019-07-12T11:54:57.000Z,4.576076667,-1.601280833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,4.925,4.511,0.495,
2019-07-14T17:56:18.000Z,2019-07-16T11:24:26.000Z,3.826971667,-1.381753333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,PEARL COAST,DMA,325967000,41.469,87.743,1.142,
2019-07-25T08:31:12.000Z,2019-07-25T14:52:14.000Z,3.85312,-2.764386667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SAN ELPIDIO,PAN,374505000,6.351,20.925,1.779,
2019-07-26T07:53:47.000Z,2019-07-26T18:58:35.000Z,4.13818,-2.289,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,PEARL COAST,DMA,325967000,11.08,30.979,1.51,
2019-07-27T04:15:16.000Z,2019-07-27T10:00:42.000Z,4.167213333,-3.11296,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,PEARL COAST,DMA,325967000,5.757,15.182,1.424,
2019-07-31T04:46:36.000Z,2019-07-31T09:57:07.000Z,4.10592,1.597733333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FUJI BAY,LBR,636013651,5.175,13.89,1.449,
2019-07-31T15:36:29.000Z,2019-07-31T17:55:32.000Z,5.255181667,0.8402775,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CHINA FROST,COK,518100027,2.318,3.402,0.793,
2019-07-31T18:55:32.000Z,2019-08-01T03:55:23.000Z,5.334498333,0.924645833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CHINA FROST,COK,518100027,8.998,16.433,0.986,
2019-08-01T20:59:31.000Z,2019-08-04T17:50:41.000Z,4.28536,0.265546667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,68.853,176.202,1.382,
2019-08-01T22:58:36.000Z,2019-08-02T09:59:12.000Z,5.259093333,0.47032,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOR CAPE,PAN,354915000,11.01,27.313,1.339,
2019-08-02T12:55:00.000Z,2019-08-02T14:59:35.000Z,5.137285,0.482538333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOR CAPE,PAN,354915000,2.076,6.544,1.702,
2019-08-03T08:59:49.000Z,2019-08-03T11:51:46.000Z,4.499981667,0.755831667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,ORANGE SPIRIT,BHS,311000712,2.866,7.255,1.367,
2019-08-04T19:58:32.000Z,2019-08-05T19:23:08.000Z,4.483514167,1.109359167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LAGOON PHOENIX,LBR,636018499,23.41,46.424,1.071,
2019-08-10T10:59:18.000Z,2019-08-10T17:49:48.000Z,3.509688333,-0.336046667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN CRYSTAL,BHS,311009700,6.842,22.484,1.774,
2019-08-10T19:56:31.000Z,2019-08-11T07:59:36.000Z,3.62,-0.25804,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN CRYSTAL,BHS,311009700,12.051,39.229,1.758,
2019-08-11T00:59:12.000Z,2019-08-11T05:53:04.000Z,3.440970833,-0.400791667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,TOKACHI FROST,COK,518332000,4.898,14.506,1.599,
2019-08-11T07:59:26.000Z,2019-08-11T09:50:11.000Z,3.4959,-0.2685125,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,TOKACHI FROST,COK,518332000,1.846,5.391,1.577,
2019-08-11T09:59:31.000Z,2019-08-11T14:58:58.000Z,3.52566,-0.237275,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN CRYSTAL,BHS,311009700,4.991,5.736,0.621,
